t,avg_absC2_LR,avg_absC2_LT,avg_absC2_LL
2.7500000000000000e+02,1.2292221842058476e-42,1.3312053380431159e-45,2.0740152868884091e-03
2.7600000000000000e+02,4.9239256279430929e-42,3.9785084051816864e-44,2.3424274234033760e-03
2.7700000000000000e+02,5.7936538486304628e-42,1.1966131306223905e-43,3.9236255753907446e-03
2.7800000000000000e+02,6.3555498941865240e-43,1.2941655558294601e-43,6.2244635809832211e-03
2.7900000000000000e+02,7.3212932828530562e-42,1.8014625568894241e-44,7.6829401851023762e-03
2.8000000000000000e+02,4.5136090039094583e-41,1.1898510421627183e-43,7.6915050480209669e-03
2.8100000000000000e+02,6.9723751281559549e-41,8.5480672786108360e-43,7.1550117779250180e-03
2.8200000000000000e+02,1.9445631938600601e-41,1.6295217062618845e-42,6.9309195882635939e-03
2.8300000000000000e+02,3.8219608565454335e-41,1.0175044281970162e-42,7.1316467844998082e-03
2.8400000000000000e+02,3.9365821933999828e-40,1.1345775879705300e-44,7.6035879011945870e-03
2.8500000000000000e+02,7.6507692382116487e-40,3.4997756156570204e-42,8.3538813535806080e-03
2.8600000000000000e+02,3.4951343174694857e-40,1.2432258707698251e-41,9.3340443333628214e-03
2.8700000000000000e+02,1.5611708276948508e-40,1.5354475991740228e-41,1.0054477119163224e-02
