t,avg_absC2_LR,avg_absC2_LT,avg_absC2_LL
1.6400000000000000e+02,2.9798499734135785e-46,2.1240597653179980e-137,1.8661455472042507e-03
1.6500000000000000e+02,2.6802236726381152e-45,1.2385908407277829e-136,2.4750411174955080e-03
1.6600000000000000e+02,2.3427624908210473e-44,2.2525919918182755e-135,2.0939410884884034e-03
1.6700000000000000e+02,1.9904163562381747e-43,1.1558762581239764e-134,1.8597685601317805e-03
1.6800000000000000e+02,1.6439706381991223e-42,1.6936288817231490e-134,2.4771095514326733e-03
1.6900000000000000e+02,1.3202398907972111e-41,1.1592102728667920e-133,1.7587801574885525e-03
1.7000000000000000e+02,1.0310810238469760e-40,1.5460378775482016e-132,1.5944144649253273e-03
1.7100000000000000e+02,7.8322166729547861e-40,5.7349140575359311e-132,2.3064025346717235e-03
1.7200000000000000e+02,5.7875898162798943e-39,6.8168370218844476e-132,1.5550837031056877e-03
1.7300000000000000e+02,4.1610179746463806e-38,7.2955364747022611e-131,1.6938936213735007e-03
1.7400000000000000e+02,2.9110951453441245e-37,5.4387700408733932e-130,2.0524606619587594e-03
1.7500000000000000e+02,1.9821335494281994e-36,1.0670936327413924e-129,1.2320073938734048e-03
1.7600000000000000e+02,1.3136888762396445e-35,2.1347529571028566e-129,1.5116919234711378e-03
1.7700000000000000e+02,8.4761248025771374e-35,1.9132219143483840e-128,1.2875411373999396e-03
1.7800000000000000e+02,5.3248610059957526e-34,3.2652474473422231e-128,6.3049336128641212e-04
1.7900000000000000e+02,3.2575049957965631e-33,1.4804273038581908e-127,1.1209956221265806e-03
1.8000000000000000e+02,1.9408255281734404e-32,1.1189735420329365e-126,9.4179203730783325e-04
1.8100000000000000e+02,1.1263418574825179e-31,1.5089123708693909e-126,7.5962356823262172e-04
1.8200000000000000e+02,6.3678541778648050e-31,8.8713671991643663e-125,1.1082942857360662e-03
1.8300000000000000e+02,3.5076090292645425e-30,6.3296147562759744e-124,9.2781343722356333e-04
1.8400000000000000e+02,1.8826940019832854e-29,7.8900067498171706e-124,8.3410704274035602e-04
1.8500000000000000e+02,9.8481230815158277e-29,1.8707956983540539e-122,7.5339553481889264e-04
1.8600000000000000e+02,5.0209571530519760e-28,2.2527635206856508e-121,4.4510009122664790e-04
1.8700000000000000e+02,2.4953565164993085e-27,6.3175896915789156e-121,3.5195137161247113e-04
1.8800000000000000e+02,1.2090524151293565e-26,1.2912894556794597e-120,3.2169967914723237e-04
1.8900000000000000e+02,5.7118563706610497e-26,3.1976935792032756e-119,1.9665154752572059e-04
1.9000000000000000e+02,2.6313713158042218e-25,1.9784584579465850e-118,1.1252278309674526e-04
1.9100000000000000e+02,1.1822594847833582e-24,3.1410925414585589e-118,9.4361285786715907e-05
1.9200000000000000e+02,5.1811066868462810e-24,1.8250364489789529e-117,9.1655290854066244e-05
1.9300000000000000e+02,2.2149546224467532e-23,2.6006469834262131e-116,5.1013583474540060e-05
1.9400000000000000e+02,9.2383329651688393e-23,9.8767520282222933e-116,3.7025678370910116e-06
1.9500000000000000e+02,3.7597875761138187e-22,1.1732683720516940e-115,3.9463415043878245e-05
1.9600000000000000e+02,1.4932380015163428e-21,1.5349896522177445e-114,4.6892629516963566e-05
1.9700000000000000e+02,5.7882422736376401e-21,1.3193887068745454e-113,6.5160377119713000e-05
1.9800000000000000e+02,2.1901465172624656e-20,3.2330629770941818e-113,1.3925560382095845e-04
1.9900000000000000e+02,8.0903328023798438e-20,5.1125135403175471e-113,1.3339348434675762e-04
2.0000000000000000e+02,2.9180016165834368e-19,8.3041470050077116e-112,1.4449230330551609e-04
2.0100000000000000e+02,1.0277586320759962e-18,4.6124803282401864e-111,1.2655332769366046e-04
2.0200000000000000e+02,3.5354544218075925e-18,7.5399990417877953e-111,6.1534186858702987e-05
2.0300000000000000e+02,1.1879865640274014e-17,2.5120668165173438e-110,7.3927052983632888e-05
2.0400000000000000e+02,3.8999174647772416e-17,3.1182997644679013e-109,7.5874683150877189e-05
2.0500000000000000e+02,1.2509622250394464e-16,1.1682056072112595e-108,6.1479202560497115e-05
2.0600000000000000e+02,3.9214540222997647e-16,1.4231224201945587e-108,5.9281059546748890e-05
2.0700000000000000e+02,1.2015325126492593e-15,1.0183367992015621e-107,5.0162521955952193e-05
2.0800000000000000e+02,3.5990082027222915e-15,8.5464795673484090e-107,6.9620993272565096e-05
2.0900000000000000e+02,1.0540584043290237e-14,2.2146600035373216e-106,1.0613255059965718e-04
2.1000000000000000e+02,3.0189704984661803e-14,2.7526006159119549e-106,1.1231822702794952e-04
